n,N,cond_number,pauli_strings,coefficients
8,15,34.207183837890625,"[[2, 0, 3, 0, 0, 1, 2, 2], [3, 0, 2, 1, 0, 2, 0, 2], [0, 0, 1, 2, 1, 2, 2, 0], [3, 2, 3, 3, 2, 0, 2, 3], [3, 2, 0, 0, 2, 3, 1, 1], [2, 2, 3, 2, 3, 1, 3, 3], [0, 0, 1, 1, 2, 3, 0, 2], [1, 2, 0, 0, 3, 1, 2, 0], [0, 0, 2, 2, 3, 2, 0, 1], [2, 1, 0, 2, 2, 2, 0, 3], [0, 0, 0, 3, 3, 1, 1, 0], [2, 1, 2, 0, 2, 0, 2, 2], [3, 2, 3, 0, 0, 0, 0, 2], [2, 0, 1, 3, 2, 0, 3, 2], [0, 0, 2, 1, 3, 1, 2, 1]]","[0.01, -0.06, 0.05, -0.01, 0.05, 0.02, 0.02, 0.02, 0.03, -0.08, 0.12, 0.02, 0.0, -0.05, 0.06]"
8,15,23.894174575805664,"[[2, 3, 3, 1, 2, 1, 1, 0], [3, 3, 1, 1, 0, 2, 1, 2], [0, 1, 0, 3, 0, 2, 2, 0], [3, 0, 1, 2, 3, 2, 0, 3], [1, 3, 0, 2, 1, 2, 1, 1], [0, 1, 3, 1, 1, 0, 3, 3], [3, 0, 2, 1, 1, 2, 1, 3], [1, 3, 1, 2, 0, 1, 0, 3], [2, 1, 0, 1, 1, 1, 2, 0], [0, 0, 2, 2, 3, 1, 0, 1], [2, 3, 3, 0, 3, 3, 0, 3], [2, 2, 1, 0, 3, 3, 2, 2], [0, 2, 1, 3, 3, 3, 2, 3], [2, 2, 2, 3, 2, 1, 1, 3], [1, 1, 3, 2, 3, 1, 1, 3]]","[-2.07, 3.8, -1.25, 1.66, -3.75, -5.95, 2.12, 0.81, 0.56, 0.91, 1.21, -2.0, 4.26, -0.12, 2.42]"
8,15,30.16603279113769,"[[0, 2, 1, 1, 1, 2, 0, 1], [0, 3, 3, 0, 3, 1, 2, 1], [3, 2, 3, 0, 2, 0, 0, 3], [2, 1, 0, 3, 1, 0, 0, 1], [0, 1, 1, 3, 2, 1, 0, 1], [0, 1, 3, 1, 3, 0, 0, 1], [0, 2, 1, 1, 2, 1, 0, 2], [3, 2, 1, 0, 3, 0, 0, 0], [2, 1, 0, 1, 0, 0, 2, 1], [0, 2, 2, 0, 3, 2, 0, 3], [3, 3, 3, 2, 0, 1, 1, 1], [3, 2, 2, 3, 2, 2, 3, 3], [1, 3, 0, 3, 2, 3, 3, 3], [0, 2, 2, 0, 2, 2, 0, 3], [3, 1, 2, 0, 2, 2, 1, 3]]","[0.22, -0.64, -2.24, -2.37, -1.43, -1.1, -0.44, -2.78, 3.86, 3.28, -0.47, -1.74, 0.39, -0.8, 1.92]"
8,15,19.84248733520508,"[[2, 3, 3, 2, 2, 1, 3, 1], [3, 3, 2, 1, 0, 2, 0, 3], [2, 2, 3, 1, 1, 3, 3, 3], [2, 2, 1, 3, 0, 2, 1, 1], [2, 0, 1, 2, 3, 1, 3, 0], [3, 2, 2, 0, 1, 3, 2, 2], [3, 0, 1, 2, 0, 1, 1, 0], [2, 3, 0, 0, 2, 0, 0, 3], [2, 0, 1, 2, 1, 1, 1, 2], [2, 1, 0, 1, 1, 0, 3, 0], [3, 1, 1, 0, 1, 2, 1, 3], [3, 1, 1, 1, 1, 0, 3, 0], [2, 3, 0, 2, 0, 3, 2, 3], [1, 1, 2, 3, 2, 0, 2, 0], [2, 1, 1, 1, 0, 0, 3, 3]]","[-2.74, 0.42, -2.52, 0.04, -2.37, -2.56, 0.79, -2.18, 3.3, -0.52, 1.96, -1.27, 2.64, 4.0, 0.97]"
8,15,73.3984375,"[[1, 0, 2, 2, 2, 3, 1, 3], [0, 1, 1, 1, 0, 2, 3, 3], [1, 0, 0, 0, 0, 0, 3, 1], [1, 1, 2, 3, 0, 0, 0, 3], [2, 2, 3, 0, 1, 1, 2, 2], [2, 1, 2, 0, 2, 1, 3, 3], [2, 1, 2, 0, 1, 3, 2, 3], [0, 0, 3, 0, 1, 1, 1, 1], [2, 1, 3, 3, 2, 0, 0, 0], [3, 1, 3, 2, 3, 3, 2, 1], [2, 3, 2, 1, 0, 1, 0, 2], [1, 2, 3, 1, 3, 2, 1, 2], [2, 3, 0, 3, 1, 3, 3, 0], [0, 2, 0, 3, 0, 1, 1, 3], [2, 3, 1, 0, 2, 3, 3, 1]]","[-3.29, -1.99, -1.54, -2.06, -0.32, 3.75, 2.02, 2.33, 1.15, -0.64, -2.0, -2.06, -5.82, 0.3, 0.43]"
8,15,25.323060989379883,"[[0, 0, 0, 3, 0, 3, 0, 3], [0, 0, 1, 1, 3, 1, 3, 1], [3, 2, 2, 2, 3, 2, 2, 0], [0, 1, 0, 1, 0, 1, 3, 2], [2, 0, 3, 2, 2, 3, 0, 2], [2, 0, 0, 1, 0, 3, 2, 2], [2, 1, 3, 1, 2, 0, 0, 0], [3, 0, 2, 2, 3, 2, 1, 2], [3, 0, 3, 2, 2, 1, 0, 2], [0, 1, 2, 0, 1, 1, 3, 0], [1, 1, 1, 0, 1, 1, 1, 1], [3, 1, 1, 0, 3, 1, 0, 3], [0, 3, 1, 2, 2, 0, 0, 3], [1, 2, 2, 0, 1, 1, 0, 3], [2, 0, 1, 3, 3, 2, 3, 3]]","[-0.22, 1.7, 0.36, -0.19, -0.33, 1.88, -0.95, 1.01, 2.16, 0.5, 0.57, -0.69, 2.39, 1.67, -0.45]"
8,15,20.85803985595703,"[[0, 3, 3, 2, 2, 0, 2, 3], [3, 3, 3, 3, 2, 2, 3, 2], [0, 0, 2, 0, 0, 2, 0, 3], [2, 3, 0, 0, 2, 2, 3, 3], [0, 2, 0, 1, 2, 0, 2, 1], [1, 3, 3, 3, 3, 0, 2, 0], [3, 0, 2, 2, 1, 0, 2, 1], [0, 3, 2, 1, 2, 1, 3, 3], [0, 2, 1, 2, 3, 2, 0, 1], [3, 0, 0, 0, 1, 3, 2, 2], [2, 2, 0, 0, 3, 3, 2, 2], [2, 3, 1, 2, 2, 1, 3, 1], [2, 1, 0, 1, 3, 3, 3, 3], [3, 2, 0, 0, 2, 3, 2, 1], [1, 1, 3, 3, 3, 2, 2, 1]]","[-1.03, -3.56, -2.25, -1.09, -2.11, 3.99, -3.04, 1.65, 4.72, 4.62, 1.71, -2.12, 1.6, -2.24, -2.49]"
8,15,78.24364471435547,"[[1, 1, 1, 3, 3, 2, 3, 3], [1, 3, 0, 1, 3, 2, 2, 1], [2, 1, 0, 1, 2, 1, 0, 3], [0, 1, 1, 1, 2, 0, 1, 2], [2, 3, 0, 3, 0, 3, 1, 2], [0, 3, 1, 0, 0, 0, 2, 2], [2, 0, 3, 1, 2, 3, 0, 1], [2, 2, 1, 0, 3, 0, 1, 3], [3, 3, 1, 3, 1, 3, 3, 3], [1, 1, 0, 2, 3, 0, 1, 0], [1, 1, 3, 2, 0, 1, 3, 0], [0, 3, 1, 2, 3, 0, 3, 2], [0, 1, 0, 3, 0, 0, 3, 3], [0, 2, 2, 0, 3, 2, 3, 3], [2, 3, 1, 1, 1, 3, 2, 2]]","[0.21, -0.3, 0.3, -0.32, 0.1, -0.11, -0.09, -0.45, -0.08, -0.4, 0.16, 0.05, 0.11, -0.0, 0.21]"
8,15,14.827925682067873,"[[1, 2, 2, 1, 3, 2, 3, 1], [3, 0, 3, 0, 2, 1, 2, 1], [2, 1, 2, 0, 3, 2, 0, 3], [2, 2, 2, 2, 2, 3, 3, 2], [2, 0, 0, 2, 0, 3, 1, 1], [3, 3, 0, 2, 2, 2, 2, 2], [0, 0, 0, 1, 3, 1, 2, 0], [3, 1, 0, 3, 3, 0, 0, 1], [1, 0, 3, 1, 3, 0, 0, 0], [3, 2, 0, 1, 0, 1, 0, 2], [0, 2, 1, 0, 1, 2, 3, 3], [2, 1, 2, 1, 2, 3, 3, 1], [0, 3, 3, 2, 2, 2, 2, 2], [1, 1, 3, 3, 3, 3, 1, 0], [1, 1, 1, 1, 2, 0, 2, 0]]","[-0.05, -0.1, -0.5, 1.03, 0.37, -0.46, 0.04, -0.36, -0.33, 0.58, -0.0, 0.08, -0.07, 0.34, -0.43]"
8,15,56.19871139526367,"[[1, 2, 1, 2, 1, 3, 0, 2], [3, 1, 1, 0, 1, 2, 3, 0], [1, 3, 2, 1, 3, 2, 2, 3], [3, 0, 3, 3, 1, 2, 1, 0], [2, 2, 2, 3, 0, 1, 2, 0], [0, 1, 0, 1, 0, 3, 3, 0], [3, 1, 2, 3, 0, 3, 1, 1], [3, 3, 0, 2, 1, 3, 1, 3], [2, 2, 1, 1, 3, 3, 3, 1], [1, 0, 3, 1, 0, 2, 2, 2], [1, 2, 2, 1, 3, 3, 0, 3], [3, 0, 1, 1, 3, 2, 1, 0], [2, 0, 0, 1, 2, 1, 3, 2], [1, 1, 0, 2, 3, 0, 2, 2], [3, 3, 2, 2, 0, 2, 1, 2]]","[-1.24, -0.84, -0.8, 1.95, 1.69, -0.96, -0.09, 1.3, -1.24, -0.55, 1.24, 0.34, -0.83, 1.03, -0.24]"
8,15,31.45409202575684,"[[1, 0, 0, 3, 1, 3, 2, 0], [2, 1, 1, 1, 0, 1, 0, 0], [0, 1, 1, 0, 2, 2, 1, 0], [1, 1, 0, 3, 1, 2, 3, 2], [0, 2, 2, 2, 2, 3, 2, 1], [2, 3, 0, 1, 0, 1, 0, 0], [2, 0, 0, 3, 0, 2, 2, 3], [2, 2, 3, 0, 1, 3, 2, 1], [1, 3, 1, 3, 0, 3, 1, 1], [2, 2, 2, 2, 0, 0, 2, 3], [2, 2, 1, 1, 2, 2, 2, 2], [1, 3, 2, 2, 1, 0, 0, 3], [0, 0, 0, 0, 0, 3, 3, 1], [3, 1, 2, 3, 1, 3, 2, 2], [1, 2, 3, 1, 3, 1, 1, 1]]","[-0.51, -1.75, -0.36, 0.16, 0.02, -0.86, -0.92, -1.44, 1.14, 2.05, -0.83, 1.28, 0.05, -1.08, 0.19]"
8,15,21.75289726257324,"[[2, 3, 1, 2, 1, 2, 2, 2], [0, 1, 3, 2, 0, 1, 0, 0], [0, 1, 0, 1, 1, 2, 2, 0], [3, 1, 2, 1, 3, 3, 3, 1], [3, 3, 2, 2, 2, 3, 3, 1], [0, 1, 3, 0, 3, 2, 3, 2], [0, 3, 0, 3, 0, 3, 0, 1], [2, 0, 2, 1, 2, 3, 0, 1], [2, 2, 2, 1, 3, 2, 2, 1], [1, 2, 2, 0, 2, 1, 0, 3], [0, 0, 1, 1, 2, 3, 2, 1], [3, 0, 1, 2, 2, 0, 0, 0], [0, 3, 0, 1, 0, 3, 2, 0], [0, 3, 0, 1, 0, 3, 3, 0], [2, 2, 0, 0, 2, 0, 3, 1]]","[-1.16, 0.23, -0.33, -1.69, 0.82, 0.23, -0.66, 0.67, -0.46, -2.6, -1.92, 0.4, 2.18, -1.2, 0.75]"
8,15,60.97297668457031,"[[3, 2, 0, 0, 0, 2, 0, 1], [3, 3, 1, 2, 3, 3, 1, 1], [3, 3, 1, 1, 2, 3, 1, 3], [2, 0, 2, 0, 2, 2, 1, 1], [0, 1, 3, 0, 0, 3, 0, 0], [1, 0, 2, 3, 1, 2, 2, 3], [2, 1, 3, 0, 2, 1, 3, 0], [0, 1, 1, 0, 3, 0, 0, 3], [2, 3, 0, 2, 2, 0, 3, 0], [0, 0, 3, 0, 0, 1, 2, 0], [0, 2, 3, 0, 3, 1, 3, 1], [2, 1, 3, 1, 1, 2, 0, 3], [1, 1, 1, 3, 3, 3, 1, 2], [2, 1, 0, 2, 0, 3, 2, 1], [2, 2, 1, 2, 3, 3, 2, 3]]","[0.43, 0.86, 0.71, -0.36, -0.23, 0.85, 0.97, -0.05, 0.56, -0.52, 0.41, -0.37, 0.01, 0.65, -0.3]"
8,15,19.939037322998047,"[[2, 1, 2, 2, 3, 2, 0, 1], [3, 0, 3, 2, 1, 2, 2, 0], [1, 2, 1, 1, 1, 0, 0, 2], [2, 0, 0, 1, 3, 3, 1, 0], [0, 2, 0, 1, 1, 2, 1, 1], [0, 0, 0, 2, 3, 3, 3, 3], [2, 1, 0, 0, 3, 0, 1, 1], [2, 3, 0, 0, 1, 2, 1, 2], [1, 1, 2, 3, 1, 2, 3, 3], [1, 1, 0, 0, 3, 3, 1, 1], [0, 0, 1, 3, 1, 0, 1, 2], [0, 2, 2, 1, 1, 3, 3, 3], [0, 2, 2, 2, 0, 3, 0, 3], [2, 3, 3, 0, 3, 0, 0, 0], [1, 0, 3, 2, 2, 1, 3, 2]]","[-1.27, -0.87, 1.37, 1.45, 1.17, 0.8, 0.5, 1.56, -0.73, 0.96, 0.51, 0.42, 1.17, 0.67, 0.49]"
8,15,25.820444107055664,"[[3, 0, 3, 1, 1, 3, 0, 2], [2, 1, 1, 3, 3, 3, 3, 1], [2, 1, 3, 3, 1, 0, 0, 1], [2, 1, 3, 3, 3, 3, 3, 3], [2, 0, 3, 3, 2, 0, 1, 1], [3, 0, 0, 2, 1, 1, 1, 1], [3, 2, 2, 1, 1, 3, 1, 1], [3, 2, 1, 2, 0, 2, 3, 2], [2, 0, 0, 2, 3, 3, 1, 0], [1, 2, 3, 1, 0, 3, 1, 1], [1, 1, 0, 3, 0, 3, 2, 3], [1, 3, 2, 0, 2, 0, 0, 0], [3, 1, 2, 1, 3, 0, 1, 0], [1, 1, 1, 0, 0, 2, 0, 2], [3, 0, 3, 3, 3, 2, 2, 2]]","[3.07, 0.92, -0.55, -0.68, 0.79, 0.85, 4.5, -0.85, 0.21, -0.67, 0.09, 0.94, -4.22, -0.47, 3.22]"
8,15,53.88874435424805,"[[2, 2, 3, 0, 2, 1, 3, 1], [0, 2, 1, 0, 0, 2, 3, 1], [2, 3, 1, 2, 3, 0, 2, 1], [0, 0, 1, 0, 0, 2, 3, 1], [0, 1, 3, 3, 2, 1, 2, 3], [3, 3, 2, 2, 3, 2, 1, 0], [3, 1, 1, 2, 1, 2, 1, 2], [1, 3, 2, 3, 2, 1, 1, 1], [2, 2, 1, 0, 0, 1, 1, 0], [3, 2, 3, 0, 2, 0, 3, 1], [0, 2, 3, 3, 3, 2, 3, 2], [3, 1, 3, 1, 0, 3, 2, 1], [1, 1, 2, 2, 3, 3, 3, 0], [3, 0, 2, 2, 3, 3, 3, 0], [1, 1, 2, 0, 3, 2, 2, 3]]","[0.26, -0.99, -1.21, -1.33, 2.28, 0.58, -1.68, -0.61, -1.06, 1.01, 0.17, -1.62, 0.44, 0.8, -0.21]"
8,15,42.87929153442383,"[[0, 3, 1, 2, 2, 0, 3, 0], [0, 0, 3, 1, 2, 1, 1, 3], [0, 3, 3, 0, 0, 0, 1, 0], [1, 2, 1, 2, 1, 1, 2, 0], [0, 0, 3, 0, 2, 0, 0, 1], [1, 2, 3, 1, 2, 3, 0, 2], [3, 3, 2, 2, 1, 2, 1, 0], [1, 1, 1, 2, 2, 0, 1, 0], [0, 2, 3, 2, 1, 3, 2, 1], [1, 0, 2, 2, 2, 0, 2, 2], [1, 1, 3, 0, 2, 1, 3, 2], [3, 0, 1, 2, 2, 2, 1, 2], [3, 1, 2, 1, 3, 3, 1, 3], [2, 3, 2, 1, 3, 0, 2, 2], [0, 3, 3, 1, 0, 2, 3, 2]]","[-4.09, 1.43, -1.12, 0.27, 0.07, -0.55, -0.88, 3.94, -0.41, -0.71, -7.54, 3.32, -4.18, 0.4, 3.16]"
8,15,45.22891616821289,"[[1, 1, 1, 1, 3, 2, 0, 1], [3, 0, 1, 0, 3, 1, 2, 1], [1, 0, 3, 2, 1, 0, 2, 2], [3, 1, 2, 0, 0, 0, 2, 1], [1, 0, 0, 0, 1, 3, 0, 0], [3, 3, 0, 0, 0, 0, 2, 0], [2, 3, 0, 2, 3, 1, 0, 0], [2, 0, 3, 3, 3, 0, 0, 3], [1, 2, 1, 2, 0, 2, 0, 0], [2, 1, 3, 3, 1, 0, 1, 3], [1, 0, 0, 3, 0, 0, 3, 0], [1, 1, 2, 2, 2, 2, 0, 2], [1, 1, 2, 2, 0, 2, 0, 1], [0, 3, 3, 2, 0, 1, 1, 1], [2, 3, 0, 1, 2, 2, 0, 3]]","[-2.97, 0.1, 0.42, -2.16, 2.08, 0.07, 0.2, -0.26, -0.1, -0.08, 0.02, 0.44, 0.31, 0.88, -1.18]"
8,15,32.90351867675781,"[[2, 0, 1, 1, 2, 1, 0, 1], [0, 3, 1, 1, 1, 1, 3, 0], [3, 3, 0, 1, 2, 2, 1, 0], [0, 3, 1, 0, 1, 2, 2, 0], [3, 2, 2, 1, 3, 3, 1, 0], [1, 0, 1, 1, 0, 2, 1, 0], [3, 3, 3, 1, 3, 0, 0, 2], [1, 1, 0, 3, 3, 1, 1, 0], [2, 3, 2, 0, 2, 1, 2, 3], [2, 0, 2, 1, 2, 2, 1, 0], [1, 3, 0, 0, 0, 3, 3, 0], [1, 3, 0, 3, 1, 1, 2, 0], [2, 0, 1, 1, 1, 1, 1, 2], [2, 1, 3, 0, 3, 0, 3, 0], [3, 0, 3, 2, 1, 2, 0, 3]]","[-2.09, -0.7, 2.24, 3.36, 3.5, -0.74, -0.69, 0.69, -0.84, 1.08, 0.13, -3.03, 1.97, -0.74, -1.32]"
8,15,20.44017601013184,"[[3, 3, 1, 3, 0, 0, 0, 0], [1, 3, 0, 3, 2, 2, 0, 1], [3, 2, 0, 3, 1, 3, 1, 0], [3, 0, 3, 1, 0, 2, 3, 1], [0, 1, 2, 0, 0, 0, 0, 1], [3, 0, 1, 0, 0, 2, 1, 3], [3, 0, 3, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 3, 3, 2], [0, 1, 0, 3, 3, 0, 2, 2], [0, 3, 3, 3, 3, 0, 1, 3], [2, 2, 0, 1, 0, 3, 3, 1], [1, 2, 2, 1, 3, 1, 1, 1], [2, 2, 1, 2, 0, 3, 1, 0], [0, 3, 1, 1, 3, 2, 0, 2], [0, 1, 0, 3, 1, 1, 1, 0]]","[0.38, 0.21, 1.21, -0.76, 0.98, 0.24, 0.53, 1.33, 0.23, 1.04, 0.19, 1.38, -0.49, -1.9, -1.64]"
8,15,26.600982666015625,"[[3, 1, 1, 2, 1, 3, 0, 1], [1, 1, 3, 2, 2, 0, 2, 0], [2, 1, 1, 0, 2, 1, 0, 0], [2, 3, 2, 0, 3, 3, 3, 2], [2, 1, 2, 2, 2, 3, 0, 0], [1, 0, 3, 1, 3, 3, 2, 1], [3, 1, 0, 3, 3, 3, 3, 2], [2, 2, 2, 0, 2, 3, 3, 2], [2, 2, 1, 3, 2, 3, 1, 2], [0, 1, 1, 1, 0, 0, 3, 0], [2, 3, 1, 3, 1, 0, 0, 2], [1, 0, 0, 0, 1, 0, 1, 2], [0, 2, 2, 0, 3, 2, 0, 0], [2, 0, 3, 2, 1, 2, 1, 0], [2, 1, 3, 1, 3, 0, 3, 0]]","[1.72, 1.52, -1.81, -0.81, 1.29, -1.87, 0.37, 0.13, -0.46, 1.51, 1.39, -0.36, -1.75, -1.09, -1.15]"
8,15,68.41166687011719,"[[2, 1, 0, 2, 0, 3, 3, 0], [0, 2, 1, 1, 3, 1, 1, 3], [1, 2, 0, 1, 3, 0, 0, 3], [1, 0, 1, 0, 1, 0, 3, 0], [1, 3, 3, 3, 0, 0, 1, 1], [0, 1, 1, 2, 3, 0, 0, 0], [2, 0, 0, 0, 1, 3, 1, 0], [1, 2, 3, 2, 0, 3, 0, 3], [0, 2, 0, 3, 2, 0, 2, 0], [0, 1, 3, 2, 0, 2, 0, 3], [0, 2, 1, 0, 1, 3, 1, 3], [3, 2, 2, 1, 1, 3, 0, 2], [1, 3, 0, 2, 3, 2, 3, 1], [2, 0, 3, 0, 1, 3, 1, 0], [1, 0, 0, 2, 2, 0, 1, 0]]","[-0.06, -0.04, -0.15, -0.67, 0.12, 0.29, 0.38, -0.44, -0.0, 0.26, -0.35, 0.24, 0.53, -0.27, -1.03]"
8,15,28.483530044555664,"[[0, 1, 2, 0, 1, 1, 3, 0], [1, 2, 2, 0, 3, 3, 0, 1], [1, 2, 3, 3, 0, 3, 0, 3], [1, 1, 0, 0, 0, 2, 1, 2], [0, 0, 2, 3, 0, 3, 1, 0], [3, 0, 1, 3, 3, 3, 2, 2], [0, 1, 1, 3, 3, 0, 2, 3], [2, 2, 0, 2, 3, 1, 2, 0], [2, 3, 3, 3, 2, 3, 2, 3], [1, 1, 3, 0, 3, 3, 0, 1], [3, 0, 1, 3, 2, 0, 0, 1], [3, 1, 3, 0, 1, 1, 1, 0], [1, 0, 3, 3, 0, 2, 3, 2], [2, 0, 0, 0, 0, 1, 3, 1], [2, 3, 2, 0, 0, 2, 1, 1]]","[0.28, 0.42, 0.07, -0.26, -0.22, -0.65, 0.06, -0.44, -1.01, -0.5, -0.21, -0.22, 0.33, -0.02, 0.53]"
8,15,62.788307189941406,"[[2, 1, 3, 2, 0, 1, 3, 0], [1, 1, 3, 1, 0, 2, 2, 3], [3, 2, 2, 2, 0, 2, 0, 0], [1, 1, 0, 0, 1, 0, 2, 1], [0, 0, 2, 0, 2, 3, 1, 1], [0, 3, 3, 1, 2, 1, 1, 2], [1, 0, 3, 3, 1, 1, 3, 1], [0, 3, 1, 2, 2, 0, 2, 0], [3, 0, 0, 3, 1, 3, 1, 3], [2, 2, 1, 3, 1, 3, 1, 0], [0, 2, 0, 2, 3, 2, 2, 2], [2, 2, 2, 0, 2, 1, 3, 2], [0, 3, 1, 3, 0, 1, 0, 1], [1, 2, 2, 3, 3, 2, 2, 1], [0, 2, 3, 2, 2, 0, 3, 3]]","[-2.87, 4.69, -2.74, 1.42, -2.32, 3.07, 0.74, 2.86, 2.61, -0.64, 3.37, -0.69, 3.15, -2.4, 3.68]"
8,15,59.63390350341797,"[[2, 1, 1, 1, 3, 0, 1, 0], [2, 0, 0, 0, 1, 3, 2, 1], [0, 1, 2, 2, 3, 1, 3, 1], [2, 2, 1, 3, 2, 2, 3, 0], [3, 0, 1, 1, 1, 2, 2, 2], [0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 3, 3, 2, 2, 1, 3], [1, 2, 3, 0, 1, 1, 0, 0], [3, 2, 3, 3, 2, 3, 1, 2], [2, 0, 3, 0, 1, 2, 3, 3], [1, 3, 0, 1, 0, 1, 1, 3], [2, 1, 3, 3, 0, 2, 3, 0], [3, 1, 0, 0, 0, 0, 0, 3], [2, 3, 2, 1, 3, 0, 0, 2], [1, 0, 1, 3, 0, 1, 3, 2]]","[-0.45, -0.69, 0.2, -0.12, -0.43, 0.96, -1.81, 0.44, 1.46, -0.29, 0.6, 0.09, 0.81, -0.57, -0.98]"
8,15,41.40953063964844,"[[2, 0, 3, 3, 2, 1, 0, 3], [0, 0, 3, 3, 3, 0, 3, 0], [2, 1, 3, 0, 0, 3, 3, 2], [0, 0, 1, 2, 3, 2, 2, 1], [3, 3, 2, 1, 1, 3, 0, 1], [0, 3, 1, 3, 0, 0, 3, 0], [3, 2, 1, 1, 0, 0, 2, 2], [3, 3, 2, 3, 1, 1, 0, 0], [1, 0, 2, 3, 2, 0, 1, 1], [3, 1, 2, 3, 2, 2, 0, 0], [1, 2, 2, 1, 2, 2, 3, 2], [2, 3, 1, 1, 0, 1, 3, 1], [1, 0, 1, 1, 2, 3, 3, 0], [0, 1, 0, 1, 3, 2, 2, 1], [3, 3, 1, 2, 0, 1, 0, 3]]","[0.25, 2.25, -1.99, 2.91, 1.03, 3.19, 1.17, 0.28, 1.1, -0.07, 1.14, 2.43, 0.41, 2.1, -1.69]"
8,15,21.31506729125977,"[[3, 2, 2, 0, 0, 2, 2, 1], [2, 2, 3, 3, 0, 3, 0, 1], [2, 1, 3, 3, 2, 1, 3, 3], [0, 2, 3, 1, 1, 2, 2, 1], [2, 3, 0, 0, 3, 0, 3, 3], [1, 0, 1, 1, 1, 0, 1, 2], [3, 1, 2, 3, 0, 3, 0, 0], [2, 1, 2, 1, 3, 0, 0, 0], [2, 3, 0, 3, 2, 2, 1, 1], [1, 0, 0, 2, 3, 0, 0, 1], [2, 3, 3, 0, 2, 2, 0, 0], [3, 3, 1, 3, 1, 2, 2, 2], [0, 3, 2, 0, 2, 2, 3, 1], [0, 0, 1, 3, 1, 2, 0, 1], [0, 3, 3, 2, 1, 1, 2, 2]]","[-0.2, 0.11, -0.05, -0.1, 0.23, 0.26, 0.31, -0.36, 0.33, 0.1, 0.03, -0.11, -0.42, -0.0, 0.18]"
8,15,16.132930755615234,"[[3, 1, 3, 0, 0, 3, 1, 1], [1, 2, 1, 0, 3, 0, 2, 1], [0, 1, 2, 0, 0, 1, 3, 0], [2, 3, 1, 2, 1, 1, 0, 3], [3, 2, 0, 2, 2, 2, 2, 3], [0, 1, 2, 3, 0, 3, 1, 0], [2, 1, 3, 2, 3, 2, 3, 3], [3, 1, 2, 3, 3, 3, 0, 1], [3, 3, 1, 2, 3, 3, 2, 2], [1, 3, 1, 2, 1, 1, 3, 2], [2, 3, 0, 3, 0, 2, 2, 3], [2, 1, 3, 3, 3, 3, 2, 0], [0, 2, 1, 1, 2, 3, 0, 0], [0, 3, 2, 1, 3, 3, 2, 3], [3, 2, 0, 0, 1, 1, 3, 1]]","[0.49, 0.96, 0.2, 0.91, 1.0, -1.23, 0.17, -0.96, 1.92, -1.66, -1.77, -1.7, 0.6, -3.31, 0.71]"
8,15,19.901500701904297,"[[0, 3, 0, 3, 0, 3, 3, 2], [0, 0, 2, 3, 2, 0, 0, 2], [3, 2, 2, 2, 2, 1, 2, 0], [2, 0, 1, 3, 0, 3, 3, 2], [0, 3, 3, 1, 1, 2, 2, 1], [2, 3, 2, 3, 0, 0, 0, 0], [1, 0, 0, 1, 2, 2, 0, 3], [2, 1, 2, 0, 1, 2, 3, 3], [3, 3, 0, 0, 2, 1, 2, 0], [0, 2, 3, 3, 0, 0, 3, 0], [1, 3, 0, 1, 0, 2, 0, 2], [2, 1, 1, 3, 3, 2, 2, 1], [0, 0, 2, 3, 0, 2, 2, 1], [3, 0, 3, 0, 0, 3, 3, 2], [1, 3, 1, 2, 0, 0, 3, 2]]","[-1.4, -1.28, 4.3, 1.15, -6.15, -0.08, -5.16, 1.8, -0.64, -0.53, -2.2, 4.87, 1.67, 2.04, 0.25]"
8,15,35.288665771484375,"[[2, 1, 1, 3, 3, 2, 3, 3], [1, 3, 0, 2, 1, 3, 1, 0], [0, 0, 1, 0, 2, 3, 0, 0], [1, 2, 3, 1, 2, 2, 1, 3], [2, 0, 0, 3, 3, 3, 3, 0], [2, 3, 0, 0, 0, 1, 2, 0], [2, 1, 1, 2, 3, 1, 0, 0], [3, 0, 0, 1, 3, 3, 3, 2], [0, 0, 0, 1, 2, 0, 3, 3], [1, 1, 0, 3, 2, 3, 1, 1], [2, 0, 1, 0, 1, 2, 2, 0], [3, 1, 0, 3, 1, 1, 3, 2], [2, 1, 2, 1, 3, 3, 3, 1], [2, 0, 1, 1, 0, 0, 0, 2], [0, 3, 1, 1, 2, 0, 3, 0]]","[3.35, -4.34, -0.63, -2.72, 3.0, 0.37, 2.71, 1.77, 0.33, -1.45, -2.53, 3.02, -0.36, -2.94, -1.83]"
